SEM,NQUEST,POIDSM,RESCOUR,RESDEP,RESSECT,RESCOMM,RESC,JDEP,MNP,MNP5,MNPMOB,MNPACT,TYPELOG,OCCUPLOG,LOY_HC,LOY_NSP,ALLOC,CHG,CHG_NSP,LOY_PARK,PARK,NBPI,SURF,TELFIX,INTERNET,ANEM,MNEM,CHOIXLOG1,CHOIXLOG2,CHOIXLOG3,ACOMM,NB_VELO,NB_VAE,PARKVELO,NB_VD,TYPEV1,ENERGV1,APMCV1,PUISSV1,ANKMV1,CPTKMV1,POSSV1,STATV1,TYPEV2,ENERGV2,APMCV2,PUISSV2,ANKMV2,CPTKMV2,POSSV2,STATV2,TYPEV3,ENERGV3,APMCV3,PUISSV3,ANKMV3,CPTKMV3,POSSV3,STATV3,TYPEV4,ENERGV4,APMCV4,PUISSV4,ANKMV4,CPTKMV4,POSSV4,STATV4,NB_2RM,NB_VEH,TYPERM1,MOTRM1,ENERM1,APMCRM1,CYLRM1,ANKMRM1,STATRM1,TYPERM2,MOTRM2,ENERM2,APMCRM2,CYLRM2,ANKMRM2,STATRM2,TYPERM3,MOTRM3,ENERM3,APMCRM3,CYLRM3,ANKMRM3,STATRM3,TYPERM4,MOTRM4,ENERM4,APMCRM4,CYLRM4,ANKMRM4,STATRM4,ANCOUT,ASSCOUT,REVENU
201107,75113411,733.92683335,1,75,7511,75117,555163D,5,4,2,2,2,5,2,1800,,2,,1,200,,4,77,1,1,7,,,,,75117,1,0,2,2,1,1,2004,7,10000,50000,1,7,1,3,2009,7,20000,20000,3,5,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201103,75113461,733.92683335,1,75,7511,75117,555155E,5,4,3,3,2,4,2,1500,,2,250,,,3,5,100,1,1,5,,02,,,75117,2,0,2,1,1,3,2007,8,15000,45000,3,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,10
201113,75113491,488.25726346,1,75,7511,75117,555161I,5,1,1,1,1,4,6,650,,,59,,,3,1,25,1,1,10,,,,,60644,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201113,75113601,488.25726346,1,75,7511,75117,555132I,2,1,1,1,1,4,2,801,,2,100,,,3,2,37,1,1,7,,,,,75114,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201104,75113721,488.25726346,1,75,7511,75117,555129G,2,1,1,1,1,5,6,972,,2,90,,,3,2,43,1,1,1,6,01,06,,75108,0,,2,1,1,1,2010,6,4000,4000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3
201107,75113761,488.25726346,1,75,7511,75117,555142C,1,1,1,1,1,4,7,,,,75,,,3,1,25,1,1,3,,04,09,,75117,0,,2,1,1,1,2001,7,8000,80000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4
201107,75113791,488.25726346,1,75,7511,75117,555154H,2,1,1,1,1,4,8,,,,,1,,3,1,40,1,1,1,,01,16,,75108,0,,1,1,1,3,2000,8,3000,50000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2
201103,75113801,488.25726346,1,75,7511,75117,555163F,3,1,1,1,1,6,2,460,,2,120,,,3,3,48,1,1,4,,09,10,14,75117,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201104,75113851,637.56316469,1,75,7511,75117,552798F,5,5,5,4,1,6,3,600,,1,300,,,3,4,80,1,1,5,,04,07,,75117,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201108,75113911,488.25726346,1,75,7511,75117,552796G,4,1,1,1,,4,1,,,,80,,,3,2,35,1,1,35,,,,,75117,1,0,1,1,1,3,2000,5,10000,140000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4
201113,75114071,592.16052241,1,75,7511,75117,555137D,5,2,2,2,2,4,4,880,,2,70,,,3,3,50,1,1,5,,01,10,13,75117,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201107,75114091,488.25726346,1,75,7511,75117,555137A,3,1,1,1,1,4,6,820,,2,100,,,3,3,46,1,1,5,,09,,,75117,0,,2,1,1,1,2010,5,10000,11000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7
201114,75114111,488.25726346,1,75,7511,75117,555172D,1,1,1,1,1,4,4,1300,,2,200,,,3,3,63,1,1,5,,04,,,27681,0,,2,1,1,4,2007,13,15000,55000,3,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,2007,3,2000,5,,,,,,,,,,,,,,,,,,,,,,2,2,9
201113,75114241,488.25726346,1,75,7511,75117,555138E,4,1,1,1,1,4,2,500,,2,80,,,3,2,33,1,2,10,,,,,75117,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201104,75114251,488.25726346,1,75,7511,75117,554363H,3,1,1,1,,5,1,,,,180,,,3,4,63,1,1,2,6,06,,,75116,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201114,75114261,488.25726346,1,75,7511,75117,555211A,2,1,1,1,1,4,6,280,,1,50,,,3,1,12,2,2,2,,12,,,75119,0,,2,1,1,1,1998,7,10000,181000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
201104,75114331,488.25726346,1,75,7511,75117,555139I,2,1,1,1,1,4,6,800,,2,50,,,3,2,59,1,1,4,10,05,12,,45208,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201107,75114341,488.25726346,1,75,7511,75117,555141C,5,1,1,1,1,4,2,1200,,2,150,,,3,2,63,1,1,3,,02,13,,75117,1,0,1,1,1,1,2004,7,15000,86000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,9
201104,75114381,488.25726346,1,75,7511,75117,555117D,4,1,1,1,1,6,3,600,,2,225,,,3,5,85,1,1,7,,01,,,83050,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201117,75114431,592.16052241,1,75,7511,75117,555139B,1,2,2,2,2,4,6,1140,,2,60,,,3,3,47,1,1,,9,02,09,,75117,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201115,75114471,592.16052241,1,75,7511,75117,555133A,4,2,2,2,2,4,2,1300,,,200,,,3,3,59,1,1,1,3,03,04,,75118,0,,2,1,1,1,2010,6,10000,10000,3,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,8
201113,75114551,488.25726346,1,75,7511,75117,555137H,4,1,1,1,1,4,6,885,,2,75,,,3,3,55,1,1,10,,,,,68100,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201047,75114571,488.25726346,1,75,7511,75117,555129H,2,1,1,1,1,4,6,470,,2,50,,,3,1,20,1,1,3,,04,05,,75115,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201114,75114581,592.16052241,1,75,7511,75117,555145D,1,2,2,2,1,4,1,,,,80,,,3,2,37,1,1,12,,,,,92033,1,0,1,1,1,3,2004,5,7000,50000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201113,75114651,592.16052241,1,75,7511,75117,552799B,4,2,2,2,1,6,2,890,,2,175,,,3,3,54,1,1,10,,,,,75120,1,0,1,1,1,1,2000,4,5000,200000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5
201102,75114701,488.25726346,1,75,7511,75117,555154B,2,1,1,1,1,4,8,,,,58,,,3,1,13,1,2,10,,,,,75119,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201118,75114741,488.25726346,1,75,7511,75117,555144A,5,1,1,1,1,4,6,970,,2,60,,,3,2,36,1,1,2,6,02,09,,75105,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201113,75114781,592.16052241,1,75,7511,75117,555119B,4,2,2,1,,4,1,,,,255,,,2,4,130,1,1,26,,,,,75117,0,,1,2,1,1,2008,8,17000,35000,1,6,1,1,2002,7,4000,48000,1,5,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5
201107,75114791,488.25726346,1,75,7511,75117,555144H,4,1,1,1,,4,1,,,,,1,,3,3,48,1,1,25,,,,,94067,0,,2,1,1,1,2006,4,800,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,4
201117,75114861,793.2529526,1,75,7511,75117,555164C,2,3,3,3,2,4,2,900,,2,60,,,3,2,30,1,1,3,,16,,,75117,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201104,75114901,592.16052241,1,75,7511,75117,554369C,1,2,2,2,1,4,1,,,,250,,,2,4,97,1,1,12,11,,,,31555,1,0,1,1,1,3,2006,7,15000,70000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,2004,3,5000,5,,,,,,,,,,,,,,,,,,,,,,3,3,9
201113,75114921,488.25726346,1,75,7511,75117,555138G,3,1,1,1,1,4,1,,,,400,,180,,5,100,1,1,30,,,,,75117,0,,2,1,1,1,2006,5,3000,25000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9
201107,75114951,488.25726346,1,75,7511,75117,554369C,4,1,1,1,,4,1,,,,170,,,3,4,79,1,1,5,,02,09,10,75117,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201105,75115051,592.16052241,1,75,7511,75117,555119C,1,2,2,2,,4,1,,,,250,,,3,5,100,1,1,30,,,,,33063,0,,1,1,1,1,2008,5,12000,24000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11
201108,75115121,488.25726346,1,75,7511,75117,555119G,4,1,1,1,1,4,6,1350,,2,150,,,3,3,68,1,1,2,,04,,,99022,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201115,75115301,733.92683335,1,75,7511,75117,555211A,4,4,4,4,2,4,6,850,,,120,,,3,3,46,1,1,14,0,,,,75117,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201107,75115341,488.25726346,1,75,7511,75117,555217G,1,1,1,1,,4,6,467,,1,35,,,3,1,14,1,1,7,,,,,75117,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201045,75115391,793.2529526,1,75,7511,75117,555138D,5,3,3,3,2,4,8,,,,200,,,3,2,52,1,1,26,,,,,75119,0,,1,1,1,1,1996,7,3500,110000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5
201107,75115481,488.25726346,1,75,7511,75117,555132G,5,1,1,1,1,4,1,,,,140,,,3,3,43,1,1,4,,01,05,,75117,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201113,75115521,592.16052241,1,75,7511,75117,554369F,5,2,2,2,,6,1,,,,450,,,2,4,105,1,1,30,,,,,75108,0,,1,1,1,1,2003,6,5000,78000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,11
201108,75115581,592.16052241,1,75,7511,75117,555129C,5,2,2,2,1,4,6,1000,,2,90,,,3,3,45,1,1,2,,04,,,75113,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201107,75115591,488.25726346,1,75,7511,75117,554366A,2,1,1,1,1,4,6,1200,,2,100,,,3,2,49,1,2,23,,,,,75107,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
201111,75115631,488.25726346,1,75,7511,75117,555138G,5,1,1,1,1,4,6,570,,2,87,,,3,1,33,1,1,11,,,,,75110,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201117,75115661,488.25726346,1,75,7511,75117,555136D,1,1,1,1,1,4,6,489,,1,17,,,3,1,18,1,1,2,,01,13,,99028,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201115,75115681,592.16052241,1,75,7511,75117,552799E,1,2,2,2,,4,1,,,,100,,145,,2,36,1,1,9,0,,,,75107,0,,2,1,1,3,2004,5,13000,70000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5
201015,75120021,589.22825693,1,75,7512,75118,555237A,3,1,1,1,1,4,3,750,,2,75,,,3,3,35,1,1,1,4,04,16,,91201,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
200952,75120031,589.22825693,1,75,7512,75118,555216C,3,1,1,1,,4,1,,,,175,,,2,3,74,1,2,6,6,,,,37050,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201105,75120051,714.48134925,1,75,7512,75118,552899I,2,2,2,2,2,4,6,820,,2,80,,,3,3,35,1,1,2,,01,12,,31555,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201102,75120071,714.48134925,1,75,7512,75118,552887E,1,2,1,1,1,4,6,650,,2,,1,,3,3,87,1,1,3,,01,02,,75111,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
200949,75120091,714.48134925,1,75,7512,75118,555241C,5,2,2,2,,4,6,1250,,2,173,,,3,6,97,1,1,42,11,,,,92040,2,0,1,1,1,3,2007,6,6000,15000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201023,75120111,589.22825693,1,75,7512,75118,555234I,2,1,1,1,1,4,1,,,,700,,,2,2,30,2,2,1,,01,02,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201113,75120131,589.22825693,1,75,7512,75118,555212B,5,1,1,1,1,4,1,,,,400,,75,,3,95,1,1,1,,01,02,,75118,0,,1,1,1,3,2008,6,10000,20000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201047,75120161,756.41603559,1,75,7512,75118,555217A,4,5,4,4,2,4,1,,,,300,,,3,6,115,1,1,11,,,,,75118,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
201007,75120181,589.22825693,1,75,7512,75118,552887E,1,1,1,1,,4,5,400,,,100,,,,3,75,1,2,50,,,,,75114,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201001,75120191,589.22825693,1,75,7512,75118,555229E,3,1,1,,,4,1,,,,60,,,3,2,28,1,2,18,0,,,,02748,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201045,75120201,589.22825693,1,75,7512,75118,555253E,3,1,1,1,1,4,1,,,,80,,,3,2,35,1,1,3,,08,12,,94052,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
200952,75120231,714.48134925,1,75,7512,75118,555236C,2,2,2,1,,5,4,560,,2,50,,,3,2,23,1,1,3,3,01,09,,78165,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201104,75120251,589.22825693,1,75,7512,75118,552885I,1,1,1,1,,4,1,,,,150,,,3,3,61,1,1,6,,,,,75118,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201015,75120261,589.22825693,1,75,7512,75118,552888E,3,1,1,1,1,4,8,,,,135,,140,,2,55,1,1,5,,16,,,75115,0,,2,1,1,1,2004,5,5000,27000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6
201102,75120301,424.67287463,1,75,7512,75118,555229E,5,4,4,4,2,4,1,,,,160,,76,,4,94,1,1,9,0,,,,75118,1,0,1,1,1,1,2007,9,15000,51000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,2,2010,2,6000,7,2,4,2,2009,2,2000,7,,,,,,,,,,,,,,,4,4,10
201102,75120311,589.22825693,1,75,7512,75118,555252D,2,1,1,1,,4,5,600,,2,150,,,2,3,60,1,1,56,,,,,94052,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201002,75120361,714.48134925,1,75,7512,75118,555239D,1,2,2,2,,4,1,,,,300,,,2,4,100,1,1,10,,,,,75118,0,,2,1,1,1,2005,7,10000,50000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201007,75120381,589.22825693,1,75,7512,75118,555237I,2,1,1,1,1,4,3,780,,2,,1,80,,4,80,1,1,10,,,,,75117,0,,2,1,1,3,2008,6,25000,50000,4,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6
201007,75120401,589.22825693,1,75,7512,75118,552887F,3,1,1,1,1,4,6,850,,2,75,,,3,2,45,1,1,6,,,,,92062,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201044,75120431,589.22825693,1,75,7512,75118,552878I,2,1,1,1,,6,1,,,,160,,,3,1,37,1,1,6,,,,,91587,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201051,75120461,589.22825693,1,75,7512,75118,552879H,1,1,1,1,1,4,6,810,,2,70,,,3,3,55,1,1,4,,16,,,31555,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201051,75120501,658.09909215,1,75,7512,75118,552899I,5,3,3,3,1,5,3,150,,2,150,,,3,3,79,1,1,19,,,,,75111,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201102,75120511,589.22825693,1,75,7512,75118,552879I,1,1,1,1,,4,6,510,,2,20,,,3,1,16,1,1,3,,01,03,,77350,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201050,75120531,714.48134925,1,75,7512,75118,555225D,2,2,2,2,1,4,1,,,,150,,30,,3,65,1,1,31,,,,,75118,0,,2,1,1,3,2006,6,20000,90150,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8
201015,75120571,589.22825693,1,75,7512,75118,555212F,5,1,1,1,,4,1,,,,100,,,3,2,38,1,1,6,,,,,78643,0,,1,1,1,3,1991,6,1000,220000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1
201006,75120591,714.48134925,1,75,7512,75118,555229G,4,2,2,2,1,4,6,855,,2,55,,,,2,47,1,1,,11,01,,,75117,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,2,2006,2,7000,3,,,,,,,,,,,,,,,,,,,,,,1,2,7
201113,75120641,589.22825693,1,75,7512,75118,555238H,5,1,1,1,,4,6,1000,,2,100,,,3,3,55,1,1,1,,03,04,,75109,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201017,75120651,589.22825693,1,75,7512,75118,555223H,5,1,1,1,1,4,6,411,,,0,1,,3,1,12,1,1,3,6,01,16,,99031,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201043,75120671,589.22825693,1,75,7512,75118,555228A,1,1,1,1,1,4,7,,,,,1,,3,3,60,1,1,,3,04,16,,75114,0,,1,1,1,3,2006,5,5000,21000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2
201102,75120691,589.22825693,1,75,7512,75118,555232I,3,1,1,1,,5,8,,,,150,,,3,2,35,1,1,3,,01,16,,28085,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201045,75120751,589.22825693,1,75,7512,75118,555242A,3,1,1,1,1,5,6,895,,1,138,,,3,1,33,1,1,15,,15,,,34172,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201051,75120761,658.09909215,1,75,7512,75118,552878A,2,3,3,3,2,5,7,,,,,1,63,,2,45,1,1,2,,16,,,66025,0,,1,1,1,3,2009,5,20000,33000,2,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6
201047,75120801,658.09909215,1,75,7512,75118,552899E,2,3,2,2,2,4,3,519,,2,150,1,89,,2,66,1,1,4,,02,12,,92012,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201102,75120811,714.48134925,1,75,7512,75118,555251I,5,2,2,2,2,6,2,1850,,2,200,,,3,2,50,1,1,5,6,,,,75109,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
201113,75120821,589.22825693,1,75,7512,75118,555224B,5,1,1,1,1,4,6,600,,2,50,,,3,1,30,1,1,2,,01,09,,75118,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,2,2007,2,500,3,,,,,,,,,,,,,,,,,,,,,,1,1,4
200952,75120861,589.22825693,1,75,7512,75118,552897C,4,1,1,1,1,6,3,300,,2,900,,,3,4,90,1,1,27,,,,,94017,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201104,75120891,424.67287463,1,75,7512,75118,555253C,1,4,2,2,2,4,8,,,,200,,,3,3,60,1,1,1,6,16,,,60159,1,0,1,1,1,2,2000,7,6000,170000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10
201104,75120901,714.48134925,1,75,7512,75118,555222H,1,2,2,2,2,4,6,900,,2,100,,,2,3,40,1,1,,9,01,04,,75110,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201104,75120911,714.48134925,1,75,7512,75118,555216G,1,2,2,2,,4,1,,,,300,,160,,4,98,1,1,6,,,,,95176,0,,1,1,1,3,2005,12,20000,98000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9
201010,75120921,658.09909215,1,75,7512,75118,555217H,1,3,3,3,2,4,1,,,,150,,75,,3,50,1,1,18,,,,,75118,2,0,1,1,1,1,1999,7,15000,140000,1,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9
201044,75120931,424.67287463,1,75,7512,75118,555237H,2,4,4,4,2,4,7,,,,0,,,2,3,70,1,1,3,1,04,,,91657,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2006,1,2000,3,,,,,,,,,,,,,,,,,,,,,,1,1,6
201052,75120971,714.48134925,1,75,7512,75118,555224I,3,2,2,2,2,4,6,1020,,2,70,,100,,2,40,1,1,2,,04,09,,75111,0,,2,1,1,1,1995,5,10000,110000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8
201014,75121001,424.67287463,1,75,7512,75118,555217D,3,4,4,4,2,4,6,1400,,2,180,,,3,4,100,1,1,7,,,,,75104,0,,2,1,1,1,1998,9,15000,200000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,10
